shotDistance,shotAngle,is_rebound,goal
4.0,0.0,1,1
61.1882341631,-11.309932474,0,0
68.8767014309,-25.8209919742,0,0
24.6981780705,-31.7594800848,0,0
17.2046505341,54.462322208,0,0
36.0693775937,46.1233027141,0,0
50.4479930225,50.6306827576,0,0
59.4810894319,-16.6069805786,0,0
8.0,0.0,0,0
23.0217288664,-2.489552922,0,0
30.8706980809,-24.9047688081,0,0
11.6619037897,-30.9637565321,1,0
5.38516480713,-68.1985905136,1,0
25.0,73.7397952917,0,0
71.3442359269,-31.2392148882,0,0
62.9682459657,-20.4495476108,0,0
29.6141857899,-11.6893691754,0,0
50.219518118,54.7275785514,1,0
13.416407865,63.4349488229,0,0
34.8281495345,-39.1736579704,0,0
30.0166620396,29.9816393688,0,0
62.7694193059,30.6506679571,0,0
30.0166620396,29.9816393688,0,0
30.4138126515,46.3322198539,0,0
35.4682957019,-40.4260787401,0,0
54.2309874518,-5.29008120537,0,0
40.3112887415,-66.6147789428,0,0
36.235341864,-39.4006606635,0,0
39.6988664826,-40.91438322,0,0
69.6419413859,-32.0925913287,0,0
46.0977222865,65.6589100633,0,0
41.6173040934,54.7824070318,0,0
28.0178514522,2.04540848889,0,0
15.5241746963,14.9314171781,0,1
65.7951365984,-24.227745318,0,0
57.2712842531,24.7751405688,0,0
34.7850542619,18.4349488229,0,0
28.7923600978,20.3231368297,0,1
24.8394846967,40.1009075462,0,0
15.2315462117,-23.1985905136,0,0
59.4642749893,-42.2736890061,0,0
12.0415945788,48.3664606634,0,0
7.07106781187,-81.8698976458,0,0
38.2099463491,47.1210963967,0,0
38.0788655293,13.6713071322,0,0
55.2268050859,5.19442890773,0,0
58.0517010948,42.2072976343,0,0
87.800911157,-14.5110595002,0,0
30.8058436015,76.8659776936,0,0
72.0138875496,-25.4975514933,0,0
90.7083237636,14.0362434679,0,1
19.6468827044,-75.2564371635,0,0
23.4307490277,39.8055710923,0,0
5.0,-36.8698976458,1,0
12.2065556157,-34.9920201986,0,0
14.8660687473,-70.3461759419,1,0
62.3618473107,-15.8191939475,0,0
9.05538513814,6.34019174591,0,0
59.6657355607,-13.5704343852,0,0
32.9848450049,14.0362434679,0,1
7.61577310586,-23.1985905136,0,1
55.1543289326,-22.380135052,0,0
8.0622577483,-60.2551187031,0,0
63.8905313799,-39.92039214,0,0
66.1286624695,-20.3532291481,0,0
17.1172427686,-6.70983680776,0,0
17.0,-28.0724869359,1,0
52.3450093132,-43.451842301,0,0
13.152946438,-8.74616226256,0,0
53.0848377599,-3.2397002961,0,0
48.0832611207,-45.0,0,0
46.872166581,-11.0702025779,0,0
55.1724568965,43.5311992856,0,0
31.304951685,26.5650511771,0,0
59.5399025864,7.72182580013,0,0
38.8329756779,11.8886580396,0,0
44.9444101085,69.1455419604,0,0
40.1995024845,5.7105931375,0,0
80.622577483,-29.7448812969,0,0
58.0086200491,35.8821372462,0,0
10.4403065089,16.699244234,0,0
44.283179651,6.4830736929,0,0
79.4795571201,-21.3998101321,0,0
29.4108823397,-72.1811110855,0,0
36.1247837364,41.6335393366,0,0
45.607017004,15.2551187031,0,0
29.6141857899,-11.6893691754,0,0
44.9221548904,16.82140989,0,0
6.7082039325,-63.4349488229,0,1
32.8024389337,-37.5685920288,0,1
63.1347764707,-29.4071890607,0,0
14.2126704036,39.2894068625,0,0
24.0208242989,87.6140559696,0,0
29.5465734054,-66.0375110254,0,0
43.382023927,-64.0256060376,0,0
8.48528137424,45.0,0,0
4.12310562562,-75.9637565321,1,0
23.0867927612,-85.0302592719,0,0
10.4403065089,16.699244234,0,0
13.0384048104,-57.5288077092,0,0
34.0,28.0724869359,0,0
17.8044938148,51.8427734126,0,0
32.0156211872,-38.6598082541,0,0
21.9544984001,30.0685828219,0,0
58.6941223633,-13.799485396,0,0
59.0,0.0,0,0
25.5538646784,-30.5792268725,0,0
52.0,0.0,0,0
18.8679622641,57.9946167919,0,0
6.7082039325,-26.5650511771,0,0
31.2409987036,-39.8055710923,0,0
56.8858506133,-10.1246716554,0,0
52.4022900263,41.9059419411,0,0
10.0498756211,5.7105931375,0,0
54.6717477313,39.8055710923,0,0
42.1900462195,-31.4295656148,0,0
30.5286750449,-31.6075022462,0,0
50.2095608425,-44.1930705449,0,0
50.6063237155,29.604450746,0,0
56.639209034,42.1375947739,0,0
8.60232526704,35.537677792,0,0
9.21954445729,-77.4711922908,0,0
55.2177507691,35.4170552765,0,0
7.07106781187,81.8698976458,0,0
29.0688837075,40.8150838749,0,0
9.8488578018,23.9624889746,0,0
38.0131556175,35.3624618871,0,0
48.2700735446,13.1725534233,0,0
15.2315462117,-23.1985905136,0,0
37.7359245282,57.9946167919,1,0
67.4166151627,32.2756443146,0,0
13.0,-22.619864948,0,0
39.8246155035,38.8844964337,0,0
54.1479454827,4.23639479906,0,0
22.4722050542,20.8544580396,0,0
68.0,-28.0724869359,0,0
34.1760149813,20.5560452196,0,0
59.0338885726,26.1310005449,0,0
47.4341649025,-34.6951535312,0,0
29.4278779391,-9.78240703181,0,0
12.3693168769,-75.9637565321,0,0
34.6554469023,46.1691393279,0,0
15.6204993518,39.8055710923,0,1
52.4785670536,30.9637565321,0,0
44.4072066223,35.8376529543,0,0
5.0,36.8698976458,0,0
45.2216762184,-35.095816787,0,0
43.1393092202,45.9391909457,1,0
30.4138126515,43.6677801461,0,0
19.2093727123,38.6598082541,0,0
41.7252920901,-45.9710219311,0,0
68.0,28.0724869359,0,0
42.9418211072,-62.2414593989,0,0
6.40312423743,-51.3401917459,1,0
61.2209114601,-38.3674853849,0,0
40.6078810085,9.92624550665,0,0
66.8505796534,34.6409475119,0,0
7.61577310586,23.1985905136,1,0
87.4642784227,-22.1663458221,0,0
45.4862616622,-56.6592926535,0,0
21.4709105536,-27.7585406011,0,0
20.2484567313,32.905242923,0,0
22.360679775,-63.4349488229,0,0
24.3310501212,80.537677792,0,0
57.4891294072,-40.0607844579,0,0
23.0217288664,-55.6196552762,0,0
44.3846820423,67.4794343971,0,0
22.5610283454,-77.1957339347,0,0
95.634721728,-21.4676514391,0,0
17.0880074906,20.5560452196,0,0
51.7397332811,-41.0817511359,0,0
33.9558536927,-13.6269948599,0,0
9.21954445729,-49.398705355,1,0
41.4366987102,-19.7468366054,0,0
88.4590300648,-5.83949231152,0,0
24.2074368738,38.2901631922,0,0
16.4012194669,52.4314079712,0,0
12.0415945788,4.76364169073,0,1
29.4278779391,-9.78240703181,0,0
20.8086520467,-54.7824070318,0,0
41.1946598481,-5.57219780396,0,0
59.4810894319,-16.6069805786,0,0
27.6586333719,77.4711922908,0,0
64.6219776856,21.8014094864,0,0
18.1107702763,6.34019174591,0,0
19.6468827044,-14.7435628365,0,0
17.4642491966,-13.2405199152,0,0
24.0,0.0,0,0
41.0121933088,45.0,0,0
43.0464865001,-2.66300076607,1,0
11.0453610172,-84.8055710923,0,0
62.8012738724,-9.16234704572,0,0
11.0,0.0,1,0
14.0,0.0,0,0
5.38516480713,-68.1985905136,0,0
8.60232526704,35.537677792,0,0
10.0498756211,84.2894068625,1,0
79.0,0.0,0,0
20.2484567313,-57.094757077,0,0
28.8444102037,33.690067526,0,0
70.4556598152,34.5922886875,0,0
31.384709653,30.6506679571,0,0
88.1419309977,24.8205413355,0,0
65.7343137182,-33.2065703151,0,0
7.81024967591,-39.8055710923,0,0
6.32455532034,-71.5650511771,1,0
6.0827625303,-80.537677792,1,0
7.28010988928,15.9453959009,1,0
7.61577310586,-66.8014094864,1,0
12.8062484749,-38.6598082541,0,0
26.4196896272,-29.4758890032,0,0
35.3836120259,42.7093899574,0,0
22.6715680975,48.576334375,0,1
11.1803398875,-26.5650511771,0,0
40.049968789,2.86240522611,0,0
53.7587202229,18.4349488229,0,0
51.7880295049,10.0079798014,0,0
28.6356421266,-77.905242923,0,0
12.0830459736,65.5560452196,0,0
83.7436564762,11.7124723111,0,1
51.3517283059,6.70983680776,0,0
36.7967389859,42.7974018382,0,0
18.6010752377,-36.2538377374,0,0
54.1202365109,-16.0908163489,0,0
5.83095189485,-59.0362434679,1,0
24.3310501212,-80.537677792,0,0
20.0,0.0,0,0
10.1980390272,-78.690067526,1,0
6.7082039325,-63.4349488229,1,0
33.1209903234,28.8865817669,0,0
24.6981780705,-31.7594800848,0,0
54.5618914628,-48.7152891054,0,1
68.0073525437,-36.0273733851,0,0
65.0,-30.5102374061,0,0
31.6227766017,34.6951535312,0,0
12.5299640861,-61.389540334,0,0
54.4058820349,-17.1027289691,0,0
18.4390889146,-12.5288077092,0,0
16.7630546142,72.6459753637,0,0
9.05538513814,-6.34019174591,0,0
13.152946438,8.74616226256,0,0
31.064449134,33.1785116594,0,0
53.1507290637,-11.9441771884,0,0
38.0525951809,-3.01278750418,0,0
30.886890423,-60.9453959009,0,0
50.2493781056,42.5804907833,1,0
12.1655250606,80.537677792,0,0
11.1803398875,-26.5650511771,0,0
36.6742416418,-11.0035408517,0,0
60.9590026165,41.0090869016,0,0
65.3911308971,23.4286928087,0,0
11.6619037897,30.9637565321,0,0
17.4642491966,-13.2405199152,0,0
51.2249938995,-38.6598082541,0,0
69.9714227381,30.9637565321,0,0
27.5862284483,-43.5311992856,0,0
6.32455532034,18.4349488229,0,0
25.2982212813,18.4349488229,0,0
48.5077313425,14.3227199782,0,0
14.3178210633,-77.905242923,0,0
70.4556598152,-34.5922886875,0,0
51.0881590978,-40.2363583093,0,0
10.295630141,-29.0546040991,0,0
35.8468966579,-59.8586144479,0,0
8.54400374532,-20.5560452196,0,1
30.0,-53.1301023542,0,0
64.2028036771,-37.4053566314,0,0
18.0277563773,-19.4400348282,0,0
34.8281495345,50.8263420296,0,0
53.1507290637,11.9441771884,0,0
19.3132079158,21.2505055071,0,0
37.0135110466,38.4180553448,0,0
16.1245154966,60.2551187031,0,0
45.7930125674,31.6075022462,0,0
18.0277563773,70.5599651718,0,0
41.7612260356,16.699244234,0,0
56.0089278598,1.02303018867,0,0
10.0498756211,-5.7105931375,0,0
34.885527085,-27.2995722113,0,0
49.4974746831,8.13010235416,0,0
57.4891294072,13.0693178963,0,0
63.5295206971,28.17859011,0,0
15.0,-36.8698976458,0,0
38.1182371051,-4.513988458,0,0
65.7951365984,-24.227745318,0,0
60.2162768693,35.537677792,0,0
7.81024967591,39.8055710923,1,0
22.5610283454,12.8042660653,0,0
89.4427191,10.3048464688,0,0
55.4707129934,33.9765440363,0,0
51.7397332811,-41.0817511359,0,0
21.5406592285,-21.8014094864,0,0
13.9283882772,68.9624889746,0,0
8.94427191,63.4349488229,1,0
91.6787870775,13.8846676853,0,0
13.416407865,63.4349488229,0,0
38.3275357935,-15.1240073083,0,0
22.4722050542,69.1455419604,1,0
37.0135110466,88.451842301,0,0
29.1204395571,74.0546040991,0,0
70.0071424927,21.8014094864,0,0
27.8567765544,-21.0375110254,0,0
31.0161248385,88.152389734,0,0
28.0178514522,-55.175510843,0,0
78.7718223732,28.8426601354,0,0
32.8024389337,-37.5685920288,0,0
21.9317121995,43.152389734,0,0
52.0096144958,-52.0283962389,1,0
64.4049687524,-36.1581854398,0,0
14.0356688476,-4.08561677997,0,0
62.7694193059,30.6506679571,0,0
39.8497176903,72.4744316263,0,0
36.7151195014,29.3577535428,0,0
9.05538513814,6.34019174591,0,0
22.8473193176,23.1985905136,0,0
67.1192967782,-24.6558987441,0,0
31.1448230048,47.6025622025,0,1
52.0096144958,-52.0283962389,0,0
22.627416998,45.0,0,0
61.7737808459,29.0546040991,0,0
43.4165866922,-51.5462907833,0,0
15.2970585408,-78.690067526,0,0
8.60232526704,54.462322208,0,0
5.83095189485,59.0362434679,0,0
12.0415945788,41.6335393366,0,0
2.82842712475,45.0,0,1
47.853944456,10.8403054543,0,0
52.6307894678,-38.829824905,0,0
28.2842712475,45.0,0,0
46.5295604965,8.65254179111,0,0
23.3452350599,43.2642954111,0,0
61.0327780787,34.9920201986,0,0
55.0090901579,1.04162667601,0,0
53.310411741,23.1985905136,0,0
36.4965751818,9.46232220803,0,0
8.0622577483,-60.2551187031,1,0
4.24264068712,45.0,1,1
13.8924439894,30.2564371635,0,0
22.2036033112,35.8376529543,0,0
29.206163733,-38.0470425318,0,0
42.0119030752,-38.2338251774,0,0
26.6270539114,-34.2868769772,0,1
33.2866339542,57.2647737279,0,0
55.0726792521,-29.3577535428,0,0
20.0997512422,84.2894068625,0,0
29.206163733,38.0470425318,0,0
62.3939099592,21.6308868365,0,0
14.0356688476,4.08561677997,0,0
12.6491106407,71.5650511771,0,0
12.0830459736,-24.4439547804,0,0
63.2534584035,39.2256740973,0,0
25.0,73.7397952917,0,0
8.24621125124,-14.0362434679,0,0
8.0622577483,-82.8749836511,0,0
28.1602556807,-73.4956386182,0,0
54.4058820349,17.1027289691,0,0
32.5729949498,72.1213034042,0,0
53.1413210223,19.7988763545,0,0
15.0,-53.1301023542,1,0
15.8113883008,18.4349488229,0,0
17.88854382,-26.5650511771,1,0
18.4390889146,-77.4711922908,1,0
59.3043000127,-5.80672690553,0,0
19.1049731745,-47.1210963967,0,1
38.4187454246,51.3401917459,0,0
37.2155881319,-30.6997225508,0,0
16.6433169771,-57.2647737279,0,0
24.1867732449,7.1250163489,1,0
48.3735464898,-29.7448812969,0,0
48.1040538832,20.6954507341,0,0
50.2095608425,-45.8069294551,0,0
19.1049731745,42.8789036033,0,0
43.8292140016,62.8503183022,0,0
94.3398113206,21.1247191461,0,0
4.24264068712,45.0,0,0
37.6430604494,39.61068824,0,0
9.48683298051,-71.5650511771,0,0
26.9258240357,15.0684881595,0,0
59.0338885726,-26.1310005449,0,0
10.7703296143,-21.8014094864,0,0
53.0377224247,45.7638984609,0,0
66.7083203206,23.8752808539,0,0
23.769728648,-67.7509763428,0,0
17.691806013,47.2906100426,0,0
43.0464865001,2.66300076607,0,0
35.4682957019,49.5739212599,0,0
52.3450093132,6.58194465518,0,0
63.324560796,15.5725435968,0,0
75.802374633,30.9637565321,0,0
27.4590604355,-33.1113419604,0,0
35.77708764,-63.4349488229,0,0
97.169954204,-23.6631407082,0,0
58.6003412959,-36.6743496696,0,0
50.6063237155,-29.604450746,0,0
6.32455532034,71.5650511771,0,0
35.4682957019,21.501434324,0,0
38.0131556175,-1.50743575877,0,0
33.8378486314,-71.0295921915,0,0
79.7558775264,30.1013045656,0,0
11.6619037897,30.9637565321,0,0
58.8217646794,17.8188889145,0,0
51.3127664427,33.0706778228,0,0
45.0998891351,-3.81407483429,0,0
61.1882341631,-11.309932474,0,0
38.4707681233,8.9726266149,0,0
39.6232255123,42.9545915111,0,0
13.6014705087,-36.0273733851,0,0
58.8302643203,31.7989128243,0,0
50.9116882454,-45.0,0,0
7.81024967591,-50.1944289077,0,0
13.3416640641,77.0053832081,0,0
32.6955654485,-23.4286928087,1,0
61.0737259384,-39.6854543301,0,0
19.4164878389,-55.4914770123,0,0
29.8328677804,-39.559667969,0,0
13.8924439894,-59.7435628365,0,0
32.0156211872,1.78991060825,0,0
64.88451279,-24.5901171662,0,0
88.0227243387,21.3179122755,0,0
86.469647854,-5.97432328648,0,0
21.3775583264,10.7842978676,0,0
56.0,0.0,0,0
59.0338885726,-1.94148639091,0,0
50.6063237155,-37.775684306,0,0
27.5136329844,-19.0934920005,0,0
21.5406592285,68.1985905136,0,0
83.258633186,24.1022345012,0,0
7.28010988928,-15.9453959009,0,1
13.0,-22.619864948,0,1
33.6154726279,-30.3791260114,0,0
29.7321374946,70.3461759419,0,0
37.0135110466,-38.4180553448,0,0
13.0384048104,-32.4711922908,1,0
58.6941223633,13.799485396,0,0
47.2016948848,-53.6156481842,0,0
53.9073278878,49.513988458,0,0
31.7804971641,-24.1455419604,0,0
54.1294744109,11.7251120152,0,0
44.821869662,-38.6598082541,0,0
19.0262975904,3.01278750418,0,0
6.0,0.0,0,1
10.0498756211,5.7105931375,0,0
55.2268050859,-5.19442890773,0,0
60.6712452485,8.53076560995,0,0
69.3541635376,-28.4126614431,0,0
26.1725046566,46.548157699,0,0
16.0312195419,3.576334375,1,0
29.0688837075,40.8150838749,0,0
58.137767415,-40.8150838749,0,0
38.275318418,-70.1447856307,0,0
34.205262753,-52.1250163489,0,0
24.0208242989,2.38594403039,0,0
54.5893762558,8.42696902148,0,0
26.4007575649,-52.696051722,0,0
10.0,0.0,0,0
50.9215082259,19.5024485067,0,1
51.6139516023,35.537677792,0,0
46.7546789102,48.4682292589,0,0
61.7170964968,26.9802307182,0,0
77.1038261048,-2.97373108248,0,0
48.1663783152,41.6335393366,0,0
42.0475920833,2.72631099391,0,0
64.5600495663,16.189206257,0,0
10.6301458127,-41.1859251657,0,0
7.07106781187,81.8698976458,1,0
44.7772263545,-60.5725435968,1,0
62.6498204307,-24.5196426882,0,0
14.1421356237,-8.13010235416,0,0
41.0121933088,-45.0,0,0
6.7082039325,-26.5650511771,0,0
9.8488578018,-66.0375110254,1,0
58.6941223633,-23.0704122498,0,0
24.4131112315,34.9920201986,0,0
53.0,0.0,0,0
22.0227155455,-2.6025622025,0,0
45.9673797382,-44.1185960034,0,0
4.12310562562,-75.9637565321,0,0
44.72135955,26.5650511771,0,1
43.0464865001,-30.7354877019,0,0
20.8806130178,16.699244234,0,0
5.09901951359,-78.690067526,1,0
43.382023927,-25.9743939624,0,0
42.4852915725,26.5650511771,0,0
18.8679622641,-32.0053832081,0,0
7.81024967591,-39.8055710923,1,1
67.1192967782,33.4533094541,0,0
18.0277563773,3.17983011986,0,0
71.55417528,26.5650511771,0,0
62.1691241695,-11.1291892896,0,0
63.9765582069,-24.9627898308,0,0
32.8937684068,-19.5366549381,0,0
33.941125497,-45.0,0,0
34.9284983931,76.7594800848,0,0
39.0,-22.619864948,0,0
38.6005181312,36.5730309785,0,0
85.9069263797,12.094757077,0,0
43.931765273,-41.3086140135,0,0
57.706152185,-8.9726266149,0,0
40.1123422403,-4.28915332882,0,0
10.1980390272,-78.690067526,0,0
28.6530975638,-29.2488263365,0,0
46.0977222865,40.601294645,0,0
35.3553390593,-8.13010235416,0,0
35.3836120259,-42.7093899574,0,0
16.1245154966,7.1250163489,0,0
22.0227155455,-50.5275401517,0,0
39.6610640301,-33.690067526,0,0
52.6307894678,38.829824905,0,0
54.5893762558,-28.4429286244,0,0
7.61577310586,-23.1985905136,0,1
54.4885309033,47.231174608,0,0
35.0570962859,-3.27048792318,0,0
9.48683298051,-18.4349488229,1,0
6.40312423743,-38.6598082541,1,1
41.0365690574,-43.0250659891,0,0
28.7923600978,20.3231368297,0,0
12.3693168769,75.9637565321,0,0
44.4072066223,35.8376529543,0,0
42.7200187266,-32.5740571346,0,0
45.2769256907,59.4702941001,0,0
31.8276609257,43.7269699799,0,0
30.4138126515,46.3322198539,0,0
54.5618914628,41.2847108946,0,1
20.6155281281,14.0362434679,0,0
70.3278038901,29.8459319497,0,0
29.4108823397,17.8188889145,0,0
39.5979797464,45.0,0,0
58.6941223633,23.0704122498,0,0
57.2800139665,16.2201936956,0,0
56.8506816142,39.2894068625,0,0
12.7279220614,45.0,0,1
59.2368128785,-21.8014094864,0,0
16.4924225025,-14.0362434679,0,0
56.8506816142,39.2894068625,0,0
46.2276973253,51.1466256596,0,0
59.3043000127,5.80672690553,0,0
58.1807528312,-24.3624530153,0,0
57.008771255,15.2551187031,0,0
50.6063237155,-29.604450746,0,0
39.3954312072,23.9624889746,0,1
45.9673797382,-45.8814039966,0,0
68.0,28.0724869359,0,0
52.4309069157,-34.9024956159,0,0
68.4762732631,-28.810793743,0,0
11.0453610172,84.8055710923,0,0
54.2033209315,37.5041423603,0,0
14.2126704036,50.7105931375,0,1
17.1172427686,-6.70983680776,0,0
10.4403065089,-73.300755766,0,0
61.0327780787,18.1380821556,0,0
66.3098786004,-23.0851336728,0,0
33.4215499341,-38.9275435928,0,0
39.6232255123,-10.175510843,0,0
11.0,0.0,0,1
68.2422156733,-34.8544555661,0,0
7.07106781187,-81.8698976458,0,0
55.9464029228,28.8556612197,0,0
10.7703296143,21.8014094864,1,0
40.6078810085,37.9987324425,0,0
52.4309069157,34.9024956159,0,0
39.0512483795,-39.8055710923,0,0
10.0498756211,5.7105931375,0,0
16.5529453572,64.9831065219,1,0
37.483329628,-43.9190758133,0,0
41.1096095822,-48.945186229,0,0
35.8050275799,-54.0902769208,0,0
67.7421582178,31.1088088285,0,0
29.6816441593,32.6192430712,0,0
42.1070065429,4.08561677997,0,0
7.0,0.0,1,1
10.8166538264,-56.309932474,0,0
22.0227155455,-2.6025622025,0,1
15.8113883008,18.4349488229,0,0
45.4862616622,56.6592926535,0,0
52.6307894678,-38.829824905,0,0
58.0517010948,10.9228047199,0,0
54.2033209315,-29.8759926917,0,0
30.0665927567,3.81407483429,0,0
61.400325732,-30.3236068625,0,0
59.3632883186,-32.6192430712,0,0
33.6154726279,30.3791260114,0,0
41.0487515035,-2.79270236571,0,0
26.0768096208,-4.398705355,0,0
38.4707681233,8.9726266149,0,0
29.1547594742,-67.8336541779,0,0
23.7065391823,-27.6459753637,0,0
48.7031826475,19.1790080258,0,0
7.07106781187,-45.0,0,0
31.1448230048,42.3974377975,0,0
40.5215991787,15.7511736635,0,0
50.6951674225,14.8586144479,0,0
38.0131556175,-1.50743575877,0,0
22.0,0.0,0,0
6.7082039325,-26.5650511771,0,0
8.54400374532,-69.4439547804,1,0
26.0192236625,-2.20259816177,0,0
35.4682957019,-49.5739212599,0,0
6.0,0.0,0,0
14.3178210633,12.094757077,0,0
20.6155281281,-14.0362434679,0,0
27.3130005675,-66.2505055071,0,0
51.6236379966,-45.784824603,0,0
38.275318418,-33.2748879848,0,0
54.6717477313,50.1944289077,1,0
22.627416998,45.0,0,0
50.5964425627,-18.4349488229,0,0
32.8937684068,-19.5366549381,0,0
59.4810894319,26.9958383941,0,0
65.8634952003,30.0685828219,0,0
96.6643677888,-24.4439547804,0,0
44.283179651,-6.4830736929,0,0
24.5967477525,26.5650511771,0,0
15.1327459504,-7.59464336859,0,0
46.3249392876,32.6609127217,0,0
3.0,0.0,0,0
57.3149195236,42.8789036033,0,0
61.0982814816,-21.1048385849,0,0
35.5105618091,32.3474434994,0,0
89.4986033411,-13.5704343852,0,0
38.6005181312,-53.4269690215,0,0
5.0,0.0,1,0
27.6586333719,-77.4711922908,0,0
9.43398113206,-32.0053832081,0,0
45.4532727095,-50.3558250429,1,0
22.360679775,26.5650511771,0,1
42.201895692,36.3268259521,0,0
15.0332963784,-3.81407483429,0,0
24.4131112315,55.0079798014,0,0
39.6610640301,-33.690067526,0,0
25.0,0.0,0,0
37.1618083521,-23.8059435185,0,0
25.8069758011,-54.462322208,0,0
30.0,36.8698976458,0,0
14.4222051019,-33.690067526,0,0
24.7588368063,43.3634229584,0,0
29.9666481275,25.7099537808,0,0
12.8062484749,-51.3401917459,0,0
60.827625303,-27.4075754378,0,0
43.1740662898,-13.3924977538,0,0
21.6333076528,56.309932474,0,1
47.4341649025,-34.6951535312,0,0
18.4390889146,-49.398705355,0,0
26.0,-67.380135052,0,0
33.5410196625,-79.6951535312,0,0
56.7538544947,-14.281095736,0,0
22.4722050542,32.2756443146,0,0
45.2216762184,54.904183213,0,0
13.0384048104,4.398705355,1,0
71.5611626513,-33.0238675558,0,0
47.5078940809,-49.2678933003,0,0
69.9714227381,30.9637565321,0,0
86.7698104181,-27.4509977709,0,0
30.4138126515,9.46232220803,0,0
29.0688837075,49.1849161251,0,0
50.3587132481,6.84277341263,0,0
46.872166581,-11.0702025779,0,0
19.2353840617,81.0273733851,0,0
31.2409987036,39.8055710923,1,0
63.9765582069,-24.9627898308,0,0
58.7962583844,41.5526131481,0,0
26.1725046566,-46.548157699,0,0
10.4403065089,16.699244234,1,0
43.8292140016,-27.1496816978,0,0
56.7978872847,26.1139126303,0,0
51.0392006207,2.2457425659,0,0
14.0356688476,-85.91438322,0,0
62.7694193059,-22.4794343971,0,0
13.4536240471,41.9872124958,1,1
17.691806013,42.7093899574,0,0
6.0827625303,9.46232220803,0,0
26.6270539114,55.7131230228,0,0
15.0,0.0,0,0
38.6005181312,-16.5570713756,0,0
8.60232526704,35.537677792,0,0
20.8086520467,35.2175929682,0,0
67.9558680321,-32.9885216136,0,0
34.8281495345,-39.1736579704,0,0
56.8242905807,-28.3690462933,0,0
38.2883794382,49.2363947991,0,0
50.8035431835,-36.1932073056,0,0
29.6816441593,32.6192430712,0,0
28.4429253067,10.1246716554,0,0
9.8488578018,23.9624889746,0,1
29.5296461205,-61.699244234,0,0
13.8924439894,59.7435628365,0,1
45.2769256907,59.4702941001,0,0
25.079872408,-23.498565676,0,1
50.219518118,12.6525565006,0,0
54.7813836992,21.4129694749,0,0
37.1079506306,14.0362434679,0,0
8.54400374532,-20.5560452196,0,0
29.8328677804,76.4295656148,0,0
12.0415945788,-4.76364169073,0,0
53.0848377599,3.2397002961,0,0
68.6002915446,-30.6772800218,0,0
68.4251415782,-26.9395280638,0,0
61.2209114601,-38.3674853849,0,0
13.0384048104,4.398705355,0,0
66.2419806467,-28.8865817669,0,0
31.384709653,30.6506679571,0,0
22.4722050542,-57.7243556854,0,0
69.8713102783,9.05788812862,0,0
64.1404708433,30.9637565321,0,0
44.3846820423,22.5205656029,0,0
59.4642749893,-19.6538240581,0,0
21.5870331449,-76.6075022462,0,0
33.0605505096,-86.5317707411,0,0
17.0880074906,-20.5560452196,1,0
25.2982212813,-18.4349488229,0,0
43.8292140016,-27.1496816978,0,0
9.0,0.0,0,0
57.2800139665,45.7073193685,0,0
44.5533388199,-44.0906195508,0,0
54.5618914628,48.7152891054,1,0
46.4004310325,37.1168606833,0,1
15.8113883008,18.4349488229,0,1
62.2414652784,-23.6820877245,0,0
77.1751255263,31.2184027643,0,0
62.4339651152,31.9081069357,0,0
29.206163733,-38.0470425318,0,0
51.6236379966,21.595310449,0,0
46.6154480832,-22.7144123532,0,0
68.4251415782,26.9395280638,0,0
46.0651712251,27.1213034042,0,0
13.416407865,26.5650511771,0,0
31.6227766017,-34.6951535312,0,0
18.2482875909,9.46232220803,0,0
64.0312423743,-38.6598082541,0,0
20.6155281281,-14.0362434679,0,0
12.0415945788,-48.3664606634,0,0
8.48528137424,-45.0,0,0
17.0,0.0,0,0
27.5136329844,19.0934920005,0,0
34.4093010682,-35.537677792,0,0
10.295630141,29.0546040991,0,0
54.4518135602,45.7440592029,0,0
59.0338885726,-26.1310005449,0,0
59.5399025864,-7.72182580013,0,0
12.0415945788,4.76364169073,0,1
66.0984114786,17.6125778429,0,0
94.936821097,-23.5948205699,0,0
63.5688603013,19.2900462192,0,0
21.2602916255,41.1859251657,0,0
20.2237484162,8.53076560995,0,0
51.6236379966,31.5347919052,0,0
30.4138126515,-27.4075754378,0,0
70.0927956355,14.0362434679,0,0
30.4138126515,-46.3322198539,0,0
84.5990543682,28.9888225212,0,0
12.6491106407,18.4349488229,0,1
61.1310068623,-15.1729153455,0,0
54.5893762558,-8.42696902148,0,0
34.1320963318,31.8274465767,0,0
29.6984848098,45.0,0,0
7.07106781187,8.13010235416,0,0
62.9682459657,-32.6805547434,0,0
34.0,-28.0724869359,0,0
27.3130005675,-66.2505055071,0,0
32.5576411922,79.3803447238,0,0
7.28010988928,-74.0546040991,0,0
8.60232526704,-54.462322208,0,0
21.400934559,-52.5946433686,0,0
66.0378679244,-32.0053832081,0,0
24.5153013443,-11.768288932,0,0
63.6945837572,-22.1354918781,0,0
8.54400374532,20.5560452196,0,0
26.9258240357,-58.6713071322,0,0
34.9857113691,-30.9637565321,0,0
23.8537208838,-56.9761324442,0,0
55.9732078766,-48.6214847041,0,0
17.1172427686,-6.70983680776,0,1
50.6063237155,-29.604450746,0,0
52.9528091795,-10.8855270547,0,0
20.1246117975,26.5650511771,0,0
15.5241746963,-14.9314171781,0,1
38.275318418,-19.8552143693,0,0
66.3701740242,-30.8157057517,0,0
63.387695967,-6.34019174591,0,0
